file_name,catalogue_no,title,author,author_id,tōh.,CBETA number,Remarks Chinese translation,url,archive.org,reconstructed (y/n),best_text,duplicate_of_standard
bodhisattvaprātimokṣasūtra_book_89.xml,book_89,Bodhisattvaprātimokṣasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/89,,,n,gretil_sa/sa_bodhisattvaprAtimokSasUtra.xml
vinayasūtra_book_93.xml,book_93,Vinayasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/93,,,n,gretil_sa/sa_vinayasUtra-1pravrajyAvastu.xml
bhāvanāyoga_book_913.xml,book_913,Bhāvanāyoga,,,,,,https://www.dsbcproject.org/canon-text/book/913,,,,
kauśikaprajñāpāramitāsūtra_book_69.xml,book_69,Kauśikaprajñāpāramitāsūtra,,,,,,https://www.dsbcproject.org/canon-text/book/69,,,n,gretil_sa/sa_kauzikaprajJApAramitAsUtra.xml
advayaparamārthānāmasaṅgīti_book_110.xml,book_110,Advayaparamārthānāmasaṅgīti,,,,,,https://www.dsbcproject.org/canon-text/book/110,,,,
lokātītastava_book_153.xml,book_153,Lokātītastava,,,,,,https://www.dsbcproject.org/canon-text/book/153,,,,
karmavibhaṅgopadeśa_book_330.xml,book_330,Karmavibhaṅgopadeśa,,,,,,https://www.dsbcproject.org/canon-text/book/330,,,n,gretil_sa/sa_karmavibhaGgopadeza.xml
tattvajñānasaṃsiddhi_book_352.xml,book_352,Tattvajñānasaṃsiddhi,,,,,,https://www.dsbcproject.org/canon-text/book/352,,,,
antarvyāptisamarthana_book_741.xml,book_741,Antarvyāptisamarthana,,,,,,https://www.dsbcproject.org/canon-text/book/741,,,,gretil_sa/sa_antarvyAptisamarthana.xml
bodhicaryāvatārapañjikā_book_259.xml,book_259,Bodhicaryāvatārapañjikā,,,,,,https://www.dsbcproject.org/canon-text/book/259,,,n,gretil_sa/sa_prajJAkaramati-bodhicaryAvatArapaJjikA.xml
āryāmoghapāśahṛdaya_nāma_mahāyānasūtra_book_9.xml,book_9,Āryāmoghapāśahṛdaya Nāma Mahāyānasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/9,,,n,gretil_sa/sa_amoghapAzahRdayasUtra-alt.xml
daśākuśalakarmapathadeśanā_book_101.xml,book_101,Daśākuśalakarmapathadeśanā,,,,,,https://www.dsbcproject.org/canon-text/book/101,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-dazAkuzalakarmapathadezanA.xml
viṃśatikākārikā_book_340.xml,book_340,Viṃśatikākārikā,,,,,,https://www.dsbcproject.org/canon-text/book/340,,,n,gretil_sa/sa_viMzatikAkArikA.xml
udayananirākaraṇa_book_306.xml,book_306,Udayananirākaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/306,,,n,gretil_sa/sa_ratnakIrti-vAdarahasya.xml
guṇakāraṇḍavyūhasūtra_book_41.xml,book_41,Guṇakāraṇḍavyūhasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/41,,,n,gretil_sa/sa_guNakAraNDavyUhasUtra.xml
jambhalastotra_book_948.xml,book_948,Jambhalastotra,,,,,,https://www.dsbcproject.org/canon-text/book/948,,,,
samādhirājasūtra_book_56.xml,book_56,Samādhirājasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/56,,,n,gretil_sa/sa_samAdhirAjasUtra.xml
samyaksambuddhabhāṣitaṃ_pratimālakṣaṇa_book_317.xml,book_317,Samyaksambuddhabhāṣitaṃ pratimālakṣaṇa,,,,,,https://www.dsbcproject.org/canon-text/book/317,,,n,gretil_sa/sa_samyaksaMbuddhabhASitaM-pratimAlakSaNam.xml
madhyāntavibhāgakārikā_book_331.xml,book_331,Madhyāntavibhāgakārikā,,,,,,https://www.dsbcproject.org/canon-text/book/331,,,n,gretil_sa/sa_maitreya-madhyAntavibhAgakArikA.xml
pāramitāsamāsa_book_280.xml,book_280,Pāramitāsamāsa,,,,,,https://www.dsbcproject.org/canon-text/book/280,,,n,gretil_sa/sa_AryazUra-pAramitAsamAsa.xml
viśeṣastava_book_939.xml,book_939,Viśeṣastava,,,,,,https://www.dsbcproject.org/canon-text/book/939,,,,
abhidharmadīpaṭīkā_book_95.xml,book_95,Abhidharmadīpaṭīkā,,,,,,https://www.dsbcproject.org/canon-text/book/95,,,n,gretil_sa/sa_vimalamitra-abhidharmadIpa-comm.xml
yaśodharācarita_book_227.xml,book_227,Yaśodharācarita,,,,,,https://www.dsbcproject.org/canon-text/book/227,,,n,gretil_sa/sa_davuldeNa-jJAnezvara-mahAsthavira-yazodharAcarita.xml
abhidharmadīpa_book_94.xml,book_94,Abhidharmadīpa,,,,,,https://www.dsbcproject.org/canon-text/book/94,,,n,gretil_sa/sa_vimalamitra-abhidharmadIpa-comm.xml
āryaprajñāpāramitāvajracchedikāṭīkā_book_279.xml,book_279,Āryaprajñāpāramitāvajracchedikāṭīkā,,,,,,https://www.dsbcproject.org/canon-text/book/279,,,n,gretil_sa/sa_kamalazIla-vajracchedikATIkA.xml
aṣṭasāhasrikā_prajñāpāramitā_book_68.xml,book_68,Aṣṭasāhasrikā Prajñāpāramitā,,,,,,https://www.dsbcproject.org/canon-text/book/68,,,n,gretil_sa/sa_aSTasAhasrikA-prajJApAramitA.xml
trisvabhāvanirdeśa_book_338.xml,book_338,Trisvabhāvanirdeśa,,,,,,https://www.dsbcproject.org/canon-text/book/338,,,n,gretil_sa/sa_vasubandhu-trisvabhAvanirdeza.xml
āryavimalakīrtinirdeśo_nāma_mahāyānasūtra_book_35.xml,book_35,Āryavimalakīrtinirdeśo Nāma Mahāyānasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/35,,,,
nyāyabindu_prakaraṇakārikā_book_294.xml,book_294,Nyāyabindu prakaraṇakārikā,,,,,,https://www.dsbcproject.org/canon-text/book/294,,,n,gretil_sa/sa_dharmakIrti-nyAyabindu.xml
āryādvayaśatikā_prajñāpāramitā_sūtra_book_67.xml,book_67,Āryādvayaśatikā Prajñāpāramitā sūtra,,,,,,https://www.dsbcproject.org/canon-text/book/67,,,n,gretil_sa/sa_advayazatikA-prajJApAramitA.xml
ḍākinīvajrapañjaraṭippaṇī_book_974.xml,book_974,Ḍākinīvajrapañjaraṭippaṇī,,,,,,https://www.dsbcproject.org/canon-text/book/974,,,,
triṃśikāvijñaptikārikā_book_337.xml,book_337,Triṃśikāvijñaptikārikā,,,,,,https://www.dsbcproject.org/canon-text/book/337,,,n,gretil_sa/sa_vasubandhu-triMzikAvijJaptikArikA.xml
vajrapradīpā_book_957.xml,book_957,Vajrapradīpā,,,,,,https://www.dsbcproject.org/canon-text/book/957,,,,
hevajrasādhanopāyikā_book_953.xml,book_953,Hevajrasādhanopāyikā,Saroruhavajra,,,,,https://www.dsbcproject.org/canon-text/book/953,,,,
deśanāstava_book_946.xml,book_946,Deśanāstava,,,,,,https://www.dsbcproject.org/canon-text/book/946,,,,
śikṣāsamuccayakārikā_book_268.xml,book_268,Śikṣāsamuccayakārikā,,,,,,https://www.dsbcproject.org/canon-text/book/268,,,n,gretil_sa/sa_zikSAsamuccayakArikA.xml
madhyamakāvatārabhāṣya_book_887.xml,book_887,Madhyamakāvatārabhāṣya,,,,,,https://www.dsbcproject.org/canon-text/book/887,,,n,gretil_sa/sa_madhyamakAvatAra-1-5.xml
mahāsannipātaratnaketudhāraṇī_sūtraṃ_book_17.xml,book_17,Mahāsannipātaratnaketudhāraṇī sūtraṃ,,,,,,https://www.dsbcproject.org/canon-text/book/17,,,n,gretil_sa/sa_madhyamakazAlistambasUtra.xml
bhavasaṅkrāntiṭīkā_book_326.xml,book_326,Bhavasaṅkrāntiṭīkā,,,,,,https://www.dsbcproject.org/canon-text/book/326,,,n,gretil_sa/sa_maitreyanAtha-bhavasaMkrAntiTIkA.xml
sāmānyadūṣaṇadikprasāritā_book_301.xml,book_301,Sāmānyadūṣaṇadikprasāritā,,,,,,https://www.dsbcproject.org/canon-text/book/301,,,n,gretil_sa/sa_paNDitAzoka-sAmAnyadUSaNadikprasAritA.xml
satyasiddhiśāstra_book_311.xml,book_311,Satyasiddhiśāstra,,,,,,https://www.dsbcproject.org/canon-text/book/311,,,,
suprabhātastava_book_938.xml,book_938,Suprabhātastava,,,,,,https://www.dsbcproject.org/canon-text/book/938,,,,
sahajadvibhujahevajrasādhana_book_925.xml,book_925,Sahajadvibhujahevajrasādhana,,,,,,https://www.dsbcproject.org/canon-text/book/925,,,,
abhidharmakoṣakārikā_book_96.xml,book_96,Abhidharmakoṣakārikā,,,,,,https://www.dsbcproject.org/canon-text/book/96,,,n,gretil_sa/sa_vasubandhu-abhidharmakoza.xml
lalitavistara_book_45.xml,book_45,Lalitavistara,,,,,,https://www.dsbcproject.org/canon-text/book/45,,,n,gretil_sa/sa_lalitavistara.xml
madhyamakaśāstra_book_242.xml,book_242,Madhyamakaśāstra,,,,,,https://www.dsbcproject.org/canon-text/book/242,,,n,gretil_sa/sa_dIpaMkara-satyadvayAvatAranAma.xml
dharmadhātudarśanagīti_book_901.xml,book_901,dharmadhātudarśanagīti,,,,,,https://www.dsbcproject.org/canon-text/book/901,,,,
vajrasūcī_book_310.xml,book_310,Vajrasūcī,,,,,,https://www.dsbcproject.org/canon-text/book/310,,,n,gretil_sa/sa_azvaghoSa-vajrasUcI.xml
tattvajñānasaṁsiddhiṭīkā_book_800.xml,book_800,Tattvajñānasaṁsiddhiṭīkā,,,,,,https://www.dsbcproject.org/canon-text/book/800,,,,
vinayaviniścaya-upāliparipṛcchā_book_62.xml,book_62,Vinayaviniścaya-upāliparipṛcchā,,,,,,https://www.dsbcproject.org/canon-text/book/62,,,n,gretil_sa/sa_vinayavinizcayaupAliparipRcchA.xml
sāratamākhyā_pañjikā_book_281.xml,book_281,Sāratamākhyā Pañjikā,,,,,,https://www.dsbcproject.org/canon-text/book/281,,,n,gretil_sa/sa_ratnAkarazAnti-sAratama.xml
vajracchedikā_nāma_triśatikā_prajñāpāramitā_book_76.xml,book_76,Vajracchedikā Nāma Triśatikā Prajñāpāramitā,,,,,,https://www.dsbcproject.org/canon-text/book/76,,,n,gretil_sa/sa_vajracchedikA-prajJApAramitA.xml
bodhisattvādikarmika-mārgāvatāra-deśanā_book_261.xml,book_261,Bodhisattvādikarmika-mārgāvatāra-deśanā,,,,,,https://www.dsbcproject.org/canon-text/book/261,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-bodhisattvAdikarmikamArgAvatAradezanA.xml
kāśyapaparivartasūtra_book_44.xml,book_44,Kāśyapaparivartasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/44,,,n,gretil_sa/sa_kAzyapaparivartasUtra-alt.xml
āryacaturdharmanirdeśasūtra_book_64.xml,book_64,Āryacaturdharmanirdeśasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/64,,,n,gretil_sa/sa_caturdharmanirdezasUtra.xml
ratnagotravibhāga_mahāyānottaratantraśāstra_book_335.xml,book_335,Ratnagotravibhāga Mahāyānottaratantraśāstra,,,,,,https://www.dsbcproject.org/canon-text/book/335,,,n,gretil_sa/sa_ratnagotravibhAga.xml
śiṣyalekha_book_234.xml,book_234,Śiṣyalekha,,,,,,https://www.dsbcproject.org/canon-text/book/234,,,n,gretil_sa/sa_candragomin-ziSyalekha.xml
ekādaśamukha_book_15.xml,book_15,Ekādaśamukha,,,,,,https://www.dsbcproject.org/canon-text/book/15,,,n,gretil_sa/sa_ekAdazamukha.xml
āryamañjuśrīmūlakalpa_book_78.xml,book_78,Āryamañjuśrīmūlakalpa,,,,,,https://www.dsbcproject.org/canon-text/book/78,,,n,gretil_sa/sa_maJjuzrImUlakalpa.xml
śākyasiṃhastotra_durgatipariśodhanoddhṛta_book_181.xml,book_181,Śākyasiṃhastotra (Durgatipariśodhanoddhṛta),,,,,,https://www.dsbcproject.org/canon-text/book/181,,,,
mahāprātihāryasūtra_book_967.xml,book_967,Mahāprātihāryasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/967,,,,
āryasarvabuddhaviṣayāvatārajñānālokālaṃkāranāma_mahāyānasūtra_book_32.xml,book_32,Āryasarvabuddhaviṣayāvatārajñānālokālaṃkāranāma mahāyānasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/32,,,,
siddhārthacaritakāvya_book_225.xml,book_225,Siddhārthacaritakāvya,,,,,,https://www.dsbcproject.org/canon-text/book/225,,,n,gretil_sa/sa_buddhaghoSa-siddhArthacaritrakAvya.xml
ālokamālā_book_910.xml,book_910,Ālokamālā,,,,,,https://www.dsbcproject.org/canon-text/book/910,,,,
saddharmapuṇḍarīkasūtra_book_54.xml,book_54,Saddharmapuṇḍarīkasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/54,,,n,gretil_sa/sa_saddharmapuNDarIkasUtra.xml
āryavajravidāraṇā_nāma_dhāraṇī_book_12.xml,book_12,Āryavajravidāraṇā nāma dhāraṇī,,,,,,https://www.dsbcproject.org/canon-text/book/12,,,n,gretil_sa/sa_vajravidAraNAdhAraNI.xml
avayavinirākaraṇa_book_287.xml,book_287,Avayavinirākaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/287,,,n,gretil_sa/sa_paNDitAzoka-avayavinirAkaraNa.xml
maitreyavyākaraṇa_book_850.xml,book_850,Maitreyavyākaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/850,,,n,gretil_sa/sa_maitreyavyAkaraNa-alt.xml
smāhitābhūmi_book_751.xml,book_751,Smāhitābhūmi,,,,,,https://www.dsbcproject.org/canon-text/book/751,,,,
āryatriskandhasūtra_book_34.xml,book_34,Āryatriskandhasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/34,,,n,gretil_sa/sa_triskandhasUtra.xml
abhisamayālaṅkāravṛtti_sphuṭārthā_book_278.xml,book_278,Abhisamayālaṅkāravṛtti Sphuṭārthā,,,,,,https://www.dsbcproject.org/canon-text/book/278,,,n,gretil_sa/sa_abhisamayAlaMkAravRttiH-sphuTArthA.xml
kriyāsaṃgrahakārikā_book_315.xml,book_315,Kriyāsaṃgrahakārikā,,,,,,https://www.dsbcproject.org/canon-text/book/315,,,n,gretil_sa/sa_nAgArjuna-kriyAsaMgrahakArikA.xml
piṇḍīkrama_book_356.xml,book_356,Piṇḍīkrama,,,,,,https://www.dsbcproject.org/canon-text/book/356,,,n,gretil_sa/sa_nAgArjuna-piNDIkrama.xml
śrīhevajrasādhanavajrapradīpanāmaṭippaṇīviśuddhi_book_950.xml,book_950,Śrīhevajrasādhanavajrapradīpanāmaṭippaṇīviśuddhi,,,,,,https://www.dsbcproject.org/canon-text/book/950,,,,
śrīhevajrabhaṭṭārakacakraviṃśatikāstotra_book_956.xml,book_956,Śrīhevajrabhaṭṭārakacakraviṃśatikāstotra,,,,,,https://www.dsbcproject.org/canon-text/book/956,,,,
prasannapadā_book_247.xml,book_247,Prasannapadā,,,,,,https://www.dsbcproject.org/canon-text/book/247,,,y,gretil_sa/sa_candrakIrti-prasannapada.xml
āryaṃaitreyavyākaraṇa_book_26.xml,book_26,Āryaṃaitreyavyākaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/26,,,,
sitātapatrā_dhāraṇī_book_20.xml,book_20,Sitātapatrā dhāraṇī,,,,,,https://www.dsbcproject.org/canon-text/book/20,,,n,gretil_sa/sa_sitAtapatrA.xml
ālambanaparīkṣāvṛtti_book_284.xml,book_284,Ālambanaparīkṣāvṛtti,,,,,,https://www.dsbcproject.org/canon-text/book/284,,,n,gretil_sa/sa_AlambanaparIkSA-comm.xml
śatagāthā_book_275.xml,book_275,Śatagāthā,,,,,,https://www.dsbcproject.org/canon-text/book/275,,,n,gretil_sa/sa_vararuci-zatagAthA.xml
abhidharmasamuccaya_book_98.xml,book_98,Abhidharmasamuccaya,,,,,,https://www.dsbcproject.org/canon-text/book/98,,,n,gretil_sa/sa_asaGga-abhidharmasamuccaya.xml
tattvaratnāvaloka_book_358.xml,book_358,Tattvaratnāvaloka,,,,,,https://www.dsbcproject.org/canon-text/book/358,,,n,gretil_sa/sa_tattvaratnAvaloka.xml
niṣpannakrama_book_915.xml,book_915,Niṣpannakrama,,,,,,https://www.dsbcproject.org/canon-text/book/915,,,,
vādanyāya_book_308.xml,book_308,Vādanyāya,,,,,,https://www.dsbcproject.org/canon-text/book/308,,,n,gretil_sa/sa_dharmakIrti-vAdanyAya-alt.xml
pratītyasamutpādahṛdayavyākhyāna_book_249.xml,book_249,Pratītyasamutpādahṛdayavyākhyāna,,,,,,https://www.dsbcproject.org/canon-text/book/249,,,n,gretil_sa/sa_nAgArjuna-pratItyasamutpAdahRdayavyAkhyAna.xml
bodhipathapradīpa_book_260.xml,book_260,Bodhipathapradīpa,,,,,,https://www.dsbcproject.org/canon-text/book/260,,,n,gretil_sa/sa_atiza-bodhipathapradIpa.xml
vigrahavyāvartanī_book_254.xml,book_254,Vigrahavyāvartanī,,,,,,https://www.dsbcproject.org/canon-text/book/254,,,n,gretil_sa/sa_nAgArjuna-vigrahavyAvartanI-alt.xml
satyadvayāvatāranāma_book_251.xml,book_251,Satyadvayāvatāranāma,,,,,,https://www.dsbcproject.org/canon-text/book/251,,,n,gretil_sa/sa_dIpaMkara-satyadvayAvatAranAma.xml
buddhodayakāvya_book_909.xml,book_909,buddhodayakāvya,,,,,,https://www.dsbcproject.org/canon-text/book/909,,,,
saddharmalaṅkāvatārasūtra_book_53.xml,book_53,Saddharmalaṅkāvatārasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/53,,,n,gretil_sa/sa_saddharmalaGkAvatArasUtra.xml
vasudhārādhāraṇī_book_21.xml,book_21,Vasudhārādhāraṇī,,,,,,https://www.dsbcproject.org/canon-text/book/21,,,n,gretil_sa/sa_vasudhArAdhAraNI-alt.xml
viṃśatikā_vijñaptimātratāsiddhi_book_339.xml,book_339,Viṃśatikā vijñaptimātratāsiddhi,,,,,,https://www.dsbcproject.org/canon-text/book/339,,,n,gretil_sa/sa_viMzatikAkArikA.xml
sarvatathāgatatattvasaṅgraha_book_84.xml,book_84,Sarvatathāgatatattvasaṅgraha,,,,,,https://www.dsbcproject.org/canon-text/book/84,,,,
abhidharmasamuccayabhāṣya_book_99.xml,book_99,Abhidharmasamuccayabhāṣya,,,,,,https://www.dsbcproject.org/canon-text/book/99,,,n,gretil_sa/sa_abhidharmasamuccayabhASya.xml
ādikarmāvatāra_book_930.xml,book_930,Ādikarmāvatāra,,,,,,https://www.dsbcproject.org/canon-text/book/930,,,,
pratītyasamutpādastutisubhāṣitahṛdaya_book_896.xml,book_896,Pratītyasamutpādastutisubhāṣitahṛdaya,,,,,,https://www.dsbcproject.org/canon-text/book/896,,,,
ālavakasūtta_book_893.xml,book_893,Ālavakasūtta,,,,,,https://www.dsbcproject.org/canon-text/book/893,,,,
śālistambasūtra_book_55.xml,book_55,Śālistambasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/55,,,n,gretil_sa/sa_zAlistambasUtra.xml
svayambhūpurāṇa_book_7.xml,book_7,Svayambhūpurāṇa,,,,,,https://www.dsbcproject.org/canon-text/book/7,,,n,gretil_sa/sa_svayaMbhupurANa.xml
madhyamakāvatāra_book_243.xml,book_243,Madhyamakāvatāra,,,,,,https://www.dsbcproject.org/canon-text/book/243,,,,
mahāyānasutrālaṅkāra_book_333.xml,book_333,Mahāyānasutrālaṅkāra,,,,,,https://www.dsbcproject.org/canon-text/book/333,,,n,gretil_sa/sa_asaGga-mahAyAnasUtrAlaMkAra.xml
sarvaśabdabhāvacarcā_book_732.xml,book_732,Sarvaśabdabhāvacarcā,,,,,,https://www.dsbcproject.org/canon-text/book/732,,,,
daśabhūmikasūtra_book_39.xml,book_39,Daśabhūmikasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/39,,,n,gretil_sa/sa_dazabhUmikasUtra.xml
nyāyapraveśapravṛtti_book_297.xml,book_297,Nyāyapraveśapravṛtti,,,,,,https://www.dsbcproject.org/canon-text/book/297,,,n,gretil_sa/sa_haribhadrasUri-nyAyapravezapravRtti.xml
nairātmyaparipṛcchā_nāma_mahāyānasūtra_book_51.xml,book_51,Nairātmyaparipṛcchā Nāma Mahāyānasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/51,,,n,gretil_sa/sa_nairAtmyaparipRcchAmahAyAnasUtra.xml
saptaśatikā_prajñāpāramitā_book_73.xml,book_73,Saptaśatikā Prajñāpāramitā,,,,,,https://www.dsbcproject.org/canon-text/book/73,,,n,gretil_sa/sa_saptazatikA-prajJApAramitA.xml
catuḥśatikā_book_237.xml,book_237,Catuḥśatikā,,,,,,https://www.dsbcproject.org/canon-text/book/237,,,n,gretil_sa/sa_Aryadeva-catuHzatikA.xml
mahāvastvavadāna_vol_2_book_885.xml,book_885,Mahāvastvavadāna (vol 2),,,,,,https://www.dsbcproject.org/canon-text/book/885,,,,
hastavālaprakaraṇa_book_238.xml,book_238,Hastavālaprakaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/238,,,,
yuktiṣaṣṭikārikā_book_255.xml,book_255,Yuktiṣaṣṭikārikā,,,,,,https://www.dsbcproject.org/canon-text/book/255,,,n,gretil_sa/sa_nAgArjuna-yuktiSaSTikakArikA.xml
sambandhaparīkṣā_book_919.xml,book_919,Sambandhaparīkṣā,,,,,,https://www.dsbcproject.org/canon-text/book/919,,,n,gretil_sa/sa_dharmakIrti-saMbandhaparIkSA-comm.xml
pratītyasamutpādādivibhaṅganirdeśasūtra_book_65.xml,book_65,Pratītyasamutpādādivibhaṅganirdeśasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/65,,,n,gretil_sa/sa_pratItyasamutpAdAdivibhaGganirdezasUtra.xml
āryaśālistambakamahāyānasūtraṭīkā_book_321.xml,book_321,Āryaśālistambakamahāyānasūtraṭīkā,,,,,,https://www.dsbcproject.org/canon-text/book/321,,,n,gretil_sa/sa_nAgArjuna-zAlistambakamahAyAnasUtraTIkA.xml
kāraṇḍavyūha_book_42.xml,book_42,Kāraṇḍavyūha,,,,,,https://www.dsbcproject.org/canon-text/book/42,,,n,gretil_sa/sa_kAraNDavyUha.xml
hevajraprakāśa_book_960.xml,book_960,Hevajraprakāśa,,,,,,https://www.dsbcproject.org/canon-text/book/960,,,,
bhavasaṅkrāntiparikathā_book_325.xml,book_325,Bhavasaṅkrāntiparikathā,,,,,,https://www.dsbcproject.org/canon-text/book/325,,,n,gretil_sa/sa_nAgArjuna-bhavasaGkrAntiparikathA.xml
suhṛllekha_book_235.xml,book_235,Suhṛllekha,,,,,,https://www.dsbcproject.org/canon-text/book/235,,,,gretil_sa/sa_nAgArjuna-suhRllekha.xml
śrīcakrasambarābhisamayavyākhyā_book_735.xml,book_735,Śrīcakrasambarābhisamayavyākhyā,,,,,,https://www.dsbcproject.org/canon-text/book/735,,,,
ratnakīrtinibandhāvalī_book_300.xml,book_300,Ratnakīrtinibandhāvalī,,,,,,https://www.dsbcproject.org/canon-text/book/300,,,n,gretil_sa/sa_ratnakIrti-nibandhAvalI.xml
bodhicittotpādasūtraśāstra_book_327.xml,book_327,Bodhicittotpādasūtraśāstra,,,,,,https://www.dsbcproject.org/canon-text/book/327,,,n,gretil_sa/sa_vasubandhu-bodhicittotpAdasUtrazAstra.xml
mūlasarvāstivāda-vinayavastu_book_91.xml,book_91,Mūlasarvāstivāda-vinayavastu,,,,,,https://www.dsbcproject.org/canon-text/book/91,,,,
gaṇḍavyūhasūtra_book_40.xml,book_40,Gaṇḍavyūhasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/40,,,n,gretil_sa/sa_gaNDavyUhasUtra.xml
āpattideśanāvidhi_book_256.xml,book_256,Āpattideśanāvidhi,,,,,,https://www.dsbcproject.org/canon-text/book/256,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-ApattidezanAvidhi.xml
nairātmyāśīḥstuti_book_929.xml,book_929,Nairātmyāśīḥstuti,,,,,,https://www.dsbcproject.org/canon-text/book/929,,,,
āryapratītyasamutpādo_nāma_mahāyānasūtra_book_28.xml,book_28,Āryapratītyasamutpādo Nāma Mahāyānasūtra,,,,,,https://www.dsbcproject.org/canon-text/book/28,,,n,gretil_sa/sa_pratItyasamutpAdamahAyAnasUtra.xml
āryaśrīmahādevīvyākaraṇa_book_11.xml,book_11,Āryaśrīmahādevīvyākaraṇa,,,,,,https://www.dsbcproject.org/canon-text/book/11,,,n,gretil_sa/sa_zrImahAdevIvyAkaraNa.xml
luptabauddhavacanasaṃgraha_book_739.xml,book_739,Luptabauddhavacanasaṃgraha,,,,,,https://www.dsbcproject.org/canon-text/book/739,,,,
bhavasaṅkrāntisūtra_book_37.xml,book_37,Bhavasaṅkrāntisūtra,,,,,,https://www.dsbcproject.org/canon-text/book/37,,,n,gretil_sa/sa_bhavasaMkrAntisUtra.xml
antarvyāptisamarthana_book_285.xml,book_285,Antarvyāptisamarthana,,,,,,https://www.dsbcproject.org/canon-text/book/285,,,n,gretil_sa/sa_antarvyAptisamarthana.xml
bhikṣukarmavākya_book_87.xml,book_87,Bhikṣukarmavākya,,,,,,https://www.dsbcproject.org/canon-text/book/87,,,n,gretil_sa/sa_bhikSukarmavAkya.xml
adhikaraṇavastu_book_726.xml,book_726,Adhikaraṇavastu,,,,,,https://www.dsbcproject.org/canon-text/book/726,,,,
cittotpādasaṃvaravidhikrama_book_264.xml,book_264,Cittotpādasaṃvaravidhikrama,,,,,,https://www.dsbcproject.org/canon-text/book/264,,,n,gretil_sa/sa_dIpaMkarazrIjJAna-cittotpAdasaMvaravidhikrama.xml
devātiśayastotra_book_944.xml,book_944,Devātiśayastotra,,,,,,https://www.dsbcproject.org/canon-text/book/944,,,,
madhyamakāloka_book_241.xml,book_241,Madhyamakāloka,,,,,,https://www.dsbcproject.org/canon-text/book/241,,,n,gretil_sa/sa_kamalazIla-madhyamakAloka.xml
śrāvakabhūmi_book_336.xml,book_336,Śrāvakabhūmi,,,,,,https://www.dsbcproject.org/canon-text/book/336,,,,
hetubinduṭīkā_book_289.xml,book_289,Hetubinduṭīkā,,,,,,https://www.dsbcproject.org/canon-text/book/289,,,n,gretil_sa/sa_arcaTa-hetubinduTIkA.xml
ālambanaparīkṣā_book_283.xml,book_283,Ālambanaparīkṣā,,,,,,https://www.dsbcproject.org/canon-text/book/283,,,n,gretil_sa/sa_AlambanaparIkSA.xml
abhisamayālaṅkārāntaḥ_pātināṃ_padārthānāṃ_book_277.xml,book_277,Abhisamayālaṅkārāntaḥ Pātināṃ Padārthānāṃ,,,,,,https://www.dsbcproject.org/canon-text/book/277,,,n,gretil_sa/sa_abhisamayAlaMkAravivaraNa.xml
śūnyatāsaptati_book_252.xml,book_252,Śūnyatāsaptati,,,,,,https://www.dsbcproject.org/canon-text/book/252,,,n,gretil_sa/sa_nAgArjuna-zUnyatAsaptati.xml
citralakṣaṇa_book_314.xml,book_314,Citralakṣaṇa,,,,,,https://www.dsbcproject.org/canon-text/book/314,,,n,gretil_sa/sa_nagnajit-citralakSaNam.xml
bodhisattvabhūmi_book_328.xml,book_328,Bodhisattvabhūmi,,,,,,https://www.dsbcproject.org/canon-text/book/328,,,n,gretil_sa/sa_bodhisattvabhUmi.xml
bhagavatstuti_book_743.xml,book_743,Bhagavatstuti,,,,,,https://www.dsbcproject.org/canon-text/book/743,,,,
