sub_folder,xml_filename,index_title,link,notes,author,best_text,duplicate_of_standard
sāhitya,alaṅkāramaṇihāraḥ2.txt,Alaṅkāramaṇihāra 2,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B2%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%AE%E0%A4%A3%E0%A4%BF%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%83_(%E0%A4%AD%E0%A4%BE%E0%A4%97%E0%A4%83_%E0%A5%A8),,Śrīkṛṣṇabrahmatantraparakālasaṃyamīndra,,
sāhitya,alaṅkāramaṇihāraḥ3.txt,Alaṅkāramaṇihāra 3,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B2%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%AE%E0%A4%A3%E0%A4%BF%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%83_(%E0%A4%AD%E0%A4%BE%E0%A4%97%E0%A4%83_%E0%A5%A9),,Śrīkṛṣṇabrahmatantraparakālasaṃyamīndra,,
sāhitya,alaṅkāramaṇihāraḥ4.txt,Alaṅkāramaṇihāra 4,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B2%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%AE%E0%A4%A3%E0%A4%BF%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%83_(%E0%A4%AD%E0%A4%BE%E0%A4%97%E0%A4%83_%E0%A5%AA),,Śrīkṛṣṇabrahmatantraparakālasaṃyamīndra,,
sāhitya,alaṅkārasaṅgrahaḥ.txt,Alaṅkārasaṅgraha,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B2%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%83,,Amṛtānandayogīndra,,
sāhitya,amarakaviviracitaikākṣarīkośaḥ.txt,Amarakaviviracitaikākṣarīkośa,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%AE%E0%A4%B0%E0%A4%95%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A4%9A%E0%A4%BF%E0%A4%A4_%E0%A4%8F%E0%A4%95%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%B0%E0%A5%80-%E0%A4%95%E0%A5%8B%E0%A4%B6%E0%A4%83,,,,
sāhitya,ambāstotram_svāmī_vivekānanda.txt,Ambāstotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%AE%E0%A5%8D%E0%A4%AC%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_-_%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%AE%E0%A5%80_%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A5%87%E0%A4%95%E0%A4%BE%E0%A4%A8%E0%A4%A8%E0%A5%8D%E0%A4%A6,,Svāmī Vivekānanda,,
sāhitya,amoghaśivakavacam.txt,Amoghaśivakavaca,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%AE%E0%A5%8B%E0%A4%98%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,,,,
sāhitya,anasūyāstotram.txt,Anasūyāstotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%A8%E0%A4%B8%E0%A5%82%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,Śrīvāsudevānandasarasvatī,,
sāhitya,annapūrṇāstotram.txt,Annapūrṇāstotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,aparādhakṣamāpanastotra.txt,Aparādhakṣamāpanastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%A7%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%AE%E0%A4%BE%E0%A4%AA%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,Vāsudevānandasarasvatī,,
sāhitya,aparādhakṣamāpaṇastotram.txt,Aparādhakṣamāpaṇastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%A7%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%AE%E0%A4%BE%E0%A4%AA%E0%A4%A3%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,aparājitāstotram.txt,Aparājitāstotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%BF%E0%A4%A4%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,ardhanārīnaṭeśvarastotram.txt,Ardhanārīnaṭeśvarastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B0%E0%A5%8D%E0%A4%A7%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A5%80_%E0%A4%A8%E0%A4%9F%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE,,,,
sāhitya,ardhanārīśvarastotra.txt,Ardhanārīśvarastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B0%E0%A5%8D%E0%A4%A7%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A5%80%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,Śaṅkara,,
sāhitya,ardhanārīśvarastotram_bṛhatstotraratnākarāntargatam.txt,Ardhanārīśvarastotra (Bṛhatstotraratnākarāntargata),https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B0%E0%A5%8D%E0%A4%A7%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A5%80%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,Śaṅkarācārya,,
sāhitya,ardhanārīśvarāṣṭaka.txt,Ardhanārīśvarāṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B0%E0%A5%8D%E0%A4%A7%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A5%80%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,,,
sāhitya,ardhanārīśvarāṣṭottaraśatanāmastotram.txt,Ardhanārīśvarāṣṭottaraśatanāmastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B0%E0%A5%8D%E0%A4%A7%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A5%80%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,argalāstotram.txt,Argalāstotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,asādhāraṇavyavahāramātṛkāprakaraṇam.txt,Asādhāraṇavyavahāramātṛkāprakaraṇa,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B8%E0%A4%BE%E0%A4%A7%E0%A4%BE%E0%A4%B0%E0%A4%A3%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%B5%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A5%83%E0%A4%95%E0%A4%BE%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A4%AE%E0%A5%8D,,,,
sāhitya,aucityavicāracarcā.txt,Aucityavicāracarcā,https://sa.wikisource.org/wiki/%E0%A4%94%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B5%E0%A4%BF%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A4%9A%E0%A4%B0%E0%A5%8D%E0%A4%9A%E0%A4%BE,,Kṣemendra,,
sāhitya,avadhūtagītā.txt,Avadhūtagītā,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B5%E0%A4%A7%E0%A5%82%E0%A4%A4%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,,,
sāhitya,avadhūtāṣṭakam.txt,Avadhūtāṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B5%E0%A4%A7%E0%A5%82%E0%A4%A4%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,,,
sāhitya,avimārakam.txt,Avimāraka,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B5%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A4%95%E0%A4%AE%E0%A5%8D,,Bhāsa,,
sāhitya,añjanaśailanāthastotram.txt,Añjanaśailanāthastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%A8%E0%A4%B6%E0%A5%88%E0%A4%B2%E0%A4%A8%E0%A4%BE%E0%A4%A5%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,aśvatthastotram.txt,Aśvatthastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%A4%E0%A5%8D%E0%A4%A5%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,aṅgārakastotram.txt,Aṅgārakastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%BE%E0%A4%B0%E0%A4%95%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,aṅgārakāṣṭottaraśatanāmāvali.txt,Aṅgārakāṣṭottaraśatanāmāvali,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%BE%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A4%BF%E0%A4%83,,,,
sāhitya,aṣṭalakṣmīstotram.txt,Aṣṭalakṣmīstotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,aṣṭamūrtyaṣṭakam.txt,Aṣṭamūrtyaṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%AE%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,Śukrācārya,,
sāhitya,aṣṭādaśaśaktipīṭhastotram.txt,Aṣṭādaśaśaktipīṭhastotra,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%A6%E0%A4%B6%E0%A4%B6%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,aṣṭāvakragītā.txt,Aṣṭāvakragītā,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%B5%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,,,
sāhitya,aṭṭālasundarāṣṭakam.txt,Aṭṭālasundarāṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%9F%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%B2%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,,,
sāhitya,bhajagovindam.txt,Bhajagovinda,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%9C%E0%A4%97%E0%A5%8B%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%AE%E0%A5%8D,,Śaṅkarācārya,,
sāhitya,bharatakavacam.txt,Bharatakavaca,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%B0%E0%A4%A4%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,,,,
sāhitya,bhartṛhariśatakatrayī.txt,Bhartṛhariśatakatrayī,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%83%E0%A4%B9%E0%A4%B0%E0%A4%BF%E0%A4%B6%E0%A4%A4%E0%A4%95%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A5%80,,Bhartṛhari,,
sāhitya,bhavānyaṣṭakam.txt,Bhavānyaṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%B5%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,Śrīśaṃkarācārya,,
sāhitya,bhojaprabandhaḥ.txt,Bhojaprabandha,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A5%8B%E0%A4%9C%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AC%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%83,,Ballāla,,
sāhitya,bhāvanāsārasaṅgraha.txt,Bhāvanāsārasaṅgraha,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%BE%E0%A4%B5%E0%A4%A8%E0%A4%BE%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%B9,,,,
sāhitya,bhāvaprakāśaḥ_śāradātanayaḥ.txt,Bhāvaprakāśa,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%BE%E0%A4%B5%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%83,,Śāradātanaya,,
sāhitya,bhūmivandanam.txt,Bhūmivandana,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A5%82%E0%A4%AE%E0%A4%BF%E0%A4%B5%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%A8%E0%A4%AE%E0%A5%8D,,,,
sāhitya,bhṛgusaṃhitā.txt,Bhṛgusaṃhitā,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A5%83%E0%A4%97%E0%A5%81%E0%A4%B8%E0%A4%82%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%BE,fully included in gretil,,,
sāhitya,bilvāṣṭakam.txt,Bilvāṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,,,
sāhitya,bodhyagīta_incomplete.txt,Bodhyagīta,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8B%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,,,
sāhitya,brahmadevakṛtarāmastutiḥ.txt,Brahmadevakṛtarāmastuti,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%95%E0%A5%83%E0%A4%A4%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83,,,,
sāhitya,brahmagītā_incomplete.txt,Brahmagītā,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,,,
sāhitya,brahmajñānāvalī.txt,Brahmajñānāvalī,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%A8%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%80,included in gretil,,,
sāhitya,brahmānucintanam.txt,Brahmānucintana,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A5%81%E0%A4%9A%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%A8%E0%A4%AE%E0%A5%8D,,,,
sāhitya,brāhmaṇagītā.txt,Brāhmaṇagītā,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%A3%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,,,
sāhitya,bālacaritam.txt,Bālacarita,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A4%BE%E0%A4%B2%E0%A4%9A%E0%A4%B0%E0%A4%BF%E0%A4%A4%E0%A4%AE%E0%A5%8D,,Bhāsa,,
sāhitya,bālamukundāṣṭakam.txt,Bālamukundāṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A4%BE%E0%A4%B2%E0%A4%AE%E0%A5%81%E0%A4%95%E0%A5%81%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,Śrī-bilvamaṃgala Ṭhākura,,
sāhitya,campakāṣṭakam.txt,Campakāṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%95%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,Kambham-cokkaṇṇa,,
sāhitya,campūbhāratam.txt,Campūbhārata,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A5%82%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A4%AE%E0%A5%8D,,Śrīmadantakavi,,
sāhitya,campūrāmāyaṇam.txt,Campūrāmāyaṇa,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%AF%E0%A4%A3%E0%A4%AE%E0%A5%8D,,Śrībhojarāja,,
sāhitya,candramaulīśvarabhujaṅgastotram.txt,Candramaulīśvarabhujaṅgastotra,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8C%E0%A4%B3%E0%A5%80%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%AD%E0%A5%81%E0%A4%9C%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,caturviṃśatināmapratipādakacūrṇikā.txt,Caturviṃśatināmapratipādakacūrṇikā,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%A4%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%82%E0%A4%B6%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BF%E0%A4%AA%E0%A4%BE%E0%A4%A6%E0%A4%95%E0%A4%9A%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%BF%E0%A4%95%E0%A4%BE,,,,
sāhitya,caṇḍikāṣṭakam.txt,Caṇḍikāṣṭaka,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,,,
sāhitya,caṇḍīkavacam.txt,Caṇḍīkavaca,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A5%80%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,,,,
sāhitya,caṇḍīpāṭha.txt,Caṇḍīpāṭha,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A5%80%E0%A4%AA%E0%A4%BE%E0%A4%A0%E0%A4%83,,,,
sāhitya,chinnamastāsahasranāmastotram.txt,Chinnamastāsahasranāmastotra,https://sa.wikisource.org/wiki/%E0%A4%9B%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,,,
sāhitya,cidambaraṃ_śrīnaṭarājastutī.txt,Cidambara Śrīnaṭarājastutī,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BF%E0%A4%A6%E0%A4%AE%E0%A5%8D%E0%A4%AC%E0%A4%B0%E0%A4%82_%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%A8%E0%A4%9F%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A5%80,,,,
sāhitya,citramīmāṃsā.txt,Citramīmāṃsā,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%80%E0%A4%AE%E0%A4%BE%E0%A4%82%E0%A4%B8%E0%A4%BE,,,,
sāhitya,cārudattam.txt,Cārudatta,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%AE%E0%A5%8D,,Bhāsa,,
sāhitya,cāṇakyanītidarpaṇaḥ.txt,Cāṇakyanītidarpaṇa,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%A3%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%A3%E0%A4%83,,,,
sāhitya,cāṇakyanītiḥ.txt,Cāṇakyanīti,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%A3%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF%E0%A4%83,,,,
