title,original_link,link,notes
abhiṣekanāṭakam,अभिषेकनाटकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%AD%E0%A4%BF%E0%A4%B7%E0%A5%87%E0%A4%95%E0%A4%A8%E0%A4%BE%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
avimārakam,अविमारकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B5%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A4%95%E0%A4%AE%E0%A5%8D,
uttararāmacaritam,उत्तररामचरितम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%9A%E0%A4%B0%E0%A4%BF%E0%A4%A4%E0%A4%AE%E0%A5%8D,
ūrubhaṅgaḥ,ऊरुभङ्गः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%8A%E0%A4%B0%E0%A5%81%E0%A4%AD%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%83,
karṇabhāram,कर्णभारम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%AE%E0%A5%8D,
cārudattam,चारुदत्तम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%AE%E0%A5%8D,
dūtaghaṭotkacam,दूतघटोत्कचम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%82%E0%A4%A4%E0%A4%98%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%95%E0%A4%9A%E0%A4%AE%E0%A5%8D,
dūtavākyam,,,fully included in gretil
dhūrtasamāgamaḥ,धूर्तसमागमः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%97%E0%A4%AE%E0%A4%83,
pañcarātram,पञ्चरात्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
padminīpariṇayaḥ,पद्मिनीपरिणयः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A4%A6%E0%A5%8D%E0%A4%AE%E0%A4%BF%E0%A4%A8%E0%A5%80%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%A3%E0%A4%AF%E0%A4%83,
pādatāḍitakam,,,fully included in gretil
pratijñāyaugandharāyaṇam,प्रतिज्ञायौगन्धरायणम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BF%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%AF%E0%A5%8C%E0%A4%97%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%E0%A4%AE%E0%A5%8D,
pratimānāṭakam,प्रतिमानाटकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%BE%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
bālacaritam,बालचरितम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A4%BE%E0%A4%B2%E0%A4%9A%E0%A4%B0%E0%A4%BF%E0%A4%A4%E0%A4%AE%E0%A5%8D,
mattavilāsaprahāsanam,,,fully included in gretil
madhyamavyāyogaḥ,मध्यमव्यायोगः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%8B%E0%A4%97%E0%A4%83,
vikramorvaśīyam,विक्रमोर्वशीयम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8B%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%B6%E0%A5%80%E0%A4%AF%E0%A4%AE%E0%A5%8D,
svapnavāsavadattam,,,fully included in gretil
,,,
5. Padyasāhityam,,,
,,,
Gītāḥ,,,
avadhūtagītā,अवधूतगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B5%E0%A4%A7%E0%A5%82%E0%A4%A4%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
uddhavagītā,उद्धवगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%89%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%B5%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
gurugītā,गुरुगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B0%E0%A5%81%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
pāṇḍavagītā,पाण्डवगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A4%BE%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%B5%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
bodhyagītā,बोध्यगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8B%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
brahmagītā,ब्रह्मगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
brāhmaṇagītā,ब्राह्मणगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%A3%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
maṅkigītā,मङ्किगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AE%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%BF%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
vāmadevagītā,वामदेवगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BE%E0%A4%AE%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
vicakhnugītā,विचख्नुगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%9A%E0%A4%96%E0%A5%8D%E0%A4%A8%E0%A5%81%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
vṛtragītā,वृत्रगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%83%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
śaṃpākagītā,शंपाकगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%82%E0%A4%AA%E0%A4%BE%E0%A4%95%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
ṣaḍjagītā,षड्जगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B7%E0%A4%A1%E0%A5%8D%E0%A4%9C%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
haṃsagītā,हंसगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B9%E0%A4%82%E0%A4%B8%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
hārītagītā,हारीतगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A5%80%E0%A4%A4%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
Gītikāvyāni,,,
gītagovindam,,,fully included in gretil
Jñāneśvarasya abhaṅgapadyāni,,,
abhaṅgapadyam,वर्गः:ज्ञानेश्वरस्य अभङ्गपद्यानि - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%83:%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%A8%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%AF_%E0%A4%85%E0%A4%AD%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%AA%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A4%BF,
Nītigranthāḥ,,,
asādhāraṇavyavahāramātṛkāprakaraṇam,असाधारणव्यवहारमातृकाप्रकरणम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B8%E0%A4%BE%E0%A4%A7%E0%A4%BE%E0%A4%B0%E0%A4%A3%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%B5%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A5%83%E0%A4%95%E0%A4%BE%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A4%AE%E0%A5%8D,
cāṇakyanītiḥ,चाणक्यनीतिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%A3%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF%E0%A4%83,
cāṇakyanītidarpaṇaḥ,चाणक्यनीतिदर्पणः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%A3%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%A3%E0%A4%83,
darpadalanam,,,fully included in gretil
nītiprakāśikā,नीतिप्रकाशिका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A4%BE,
viduranītiḥ,विदुरनीतिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF%E0%A4%83,
sārasamuccayaḥ,सारसमुच्चयः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A4%AE%E0%A5%81%E0%A4%9A%E0%A5%8D%E0%A4%9A%E0%A4%AF%E0%A4%83,
Mahākāvyam,,,
naiṣadhīyacaritam,नैषधीयचरितम् सम्पूर्णम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A5%88%E0%A4%B7%E0%A4%A7%E0%A5%80%E0%A4%AF%E0%A4%9A%E0%A4%B0%E0%A4%BF%E0%A4%A4%E0%A4%AE%E0%A5%8D_%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%AE%E0%A5%8D,
raghuvaṃśam,,,fully included in gretil
kirātārjunīyam,,,fully included in gretil
kumārasaṃbhavam,,,fully included in gretil
keralodayaḥ,केरलोदयः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A5%87%E0%A4%B0%E0%A4%B2%E0%A5%8B%E0%A4%A6%E0%A4%AF%E0%A4%83,
śiśupālavadham,,,fully included in gretil
śrīkṛṣṇavilāsam,श्रीकृष्णविलासम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A4%B5%E0%A4%BF%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A4%AE%E0%A5%8D,
Laghupadyāni ,,,
udāra jagadādhāra,उदार जगदाधार - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%89%E0%A4%A6%E0%A4%BE%E0%A4%B0_%E0%A4%9C%E0%A4%97%E0%A4%A6%E0%A4%BE%E0%A4%A7%E0%A4%BE%E0%A4%B0,
tāṃ vidyāmiha labhemahi|,तां विद्यामिह लभेमहि। - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A4%E0%A4%BE%E0%A4%82_%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%B9_%E0%A4%B2%E0%A4%AD%E0%A5%87%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A5%A4,
Śatakakāvyāni,,,
amaruśatakam,,,fully included in gretil
gāhāsattasaī,गाहासत्तसई - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A4%BE%E0%A4%B9%E0%A4%BE%E0%A4%B8%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B8%E0%A4%88,
nītiśatakam,,,fully included in gretil
bhartṛhariśatakatrayī,भर्तृहरिशतकत्रयी - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%83%E0%A4%B9%E0%A4%B0%E0%A4%BF%E0%A4%B6%E0%A4%A4%E0%A4%95%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A5%80,
vairāgyaśatakam (bhartṛhariviracitam),,,fully included in gretil
Sandeśakāvyāni,,,
meghadūtam,,,fully included in gretil
meghasandeśaḥ - dakṣiṇāvartanāthaḥ -1919,मेघसन्देशः - दक्षिणावर्तनाथः -१९१९ - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AE%E0%A5%87%E0%A4%98%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A4%83_-_%E0%A4%A6%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A3%E0%A4%BE%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%A5%E0%A4%83_-%E0%A5%A7%E0%A5%AF%E0%A5%A7%E0%A5%AF,
,,,
ṛtusaṃhāram,,,fully included in gretil
kathāsaritsāgaraḥ,,,fully included in gretil
dāsabodhaḥ,दासबोधः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%BE%E0%A4%B8%E0%A4%AC%E0%A5%8B%E0%A4%A7%E0%A4%83,
prāṇābharaṇam,,,fully included in gretil
buddhacaritam,,,fully included in gretil
bṛhatkathā ślokasaṅgrahaḥ,,,fully included in gretil
rājendrakarṇapūraḥ,राजेन्द्रकर्णपूरः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A4%83,
śāntavilāsaḥ,शान्तविलासः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%BF%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A4%83,
hammīramahākāvyam,हम्मीरमहाकाव्यम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B9%E0%A4%AE%E0%A5%8D%E0%A4%AE%E0%A5%80%E0%A4%B0%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,
,,,
6. Lekhāḥ,,,
…,,,
,,,
nārāyaṇīyam (bhaktapriyavyākhyāsahitam),नारायणीयम् (भक्तप्रियव्याख्यासहितम्) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%E0%A5%80%E0%A4%AF%E0%A4%AE%E0%A5%8D_(%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%AE%E0%A5%8D),
bhojaprabandhaḥ,भोजप्रबन्धः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A5%8B%E0%A4%9C%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AC%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%83,
rājataraṅgiṇī,,,
lalitavistaraḥ,,,
Sāhityaśāstram,,,
nāṭyaśāstram-bharataḥ,,,fully included in gretil
bhāvaprakāśaḥ-śāradātanayaḥ,भावप्रकाशः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%BE%E0%A4%B5%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%83,
vṛttaratnākaram-kedārabhaṭṭaḥ,,,fully included in gretil
,,,
7. Stotrasāhityam,,,
,,,
Bhaktisāhityam,,,
prameyaratnāvalī,प्रमेयरत्नावली - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%87%E0%A4%AF%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%80,
rādhākṛṣṇārcanadīpikā,,,fully included in gretil
rādhākṛṣṇāṣṭakālīyalīlāsmaraṇakramapaddhatiḥ,,,fully included in gretil
,,,
Viṣṇustotrāṇi,,,
campakāṣṭakam,चम्पकाष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%95%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
acyutāṣṭakam,अच्युताष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%9A%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%A4%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
acyutāṣṭakam (śrīdharaveṅkaṭeśakṛtam),अच्युताष्टकम् (श्रीधरवेङ्कटेशकृतम्) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%9A%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%A4%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D_(%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%A7%E0%A4%B0%E0%A4%B5%E0%A5%87%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%9F%E0%A5%87%E0%A4%B6%E0%A4%95%E0%A5%83%E0%A4%A4%E0%A4%AE%E0%A5%8D),
aṣṭāvakragītā,अष्टावक्रगीता - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%B5%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,
kṛṣṇāmṛtamahārṇavaḥ,,,fully included in gretil
kramadīpikā,क्रमदीपिका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%A6%E0%A5%80%E0%A4%AA%E0%A4%BF%E0%A4%95%E0%A4%BE,
gajeṃdramokṣaḥ,गजेन्द्रमोक्षः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A4%9C%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8B%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%83,
gopālaviṃśatistotram,गोपालस्तुतिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83,
gopālastutiḥ,गोपालस्तुतिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83,
gopālastotram,गोपालस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
gopālahṛdayastotram,गोपालहृदयस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%B9%E0%A5%83%E0%A4%A6%E0%A4%AF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
gopālākṣayakavacam,गोपालाक्षयकवचम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%AF%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,
govindadāmodarastotra,गोविन्द दामोदर स्तोत्र - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6_%E0%A4%A6%E0%A4%BE%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A4%B0_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0,
govindastotram,गोविन्दस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
govindāṣṭakam,गोविन्दाष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
gauragaṇoddeśadīpikā,गौरगणोद्देशदीपिका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8C%E0%A4%B0%E0%A4%97%E0%A4%A3%E0%A5%8B%E0%A4%A6%E0%A5%8D%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A4%A6%E0%A5%80%E0%A4%AA%E0%A4%BF%E0%A4%95%E0%A4%BE,
caitanyacandrāmṛtam,चैतन्यचन्द्रामृतम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A5%88%E0%A4%A4%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%9A%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A5%83%E0%A4%A4%E0%A4%AE%E0%A5%8D,fully included in gretil
daśāvatārastuti,दशावतारस्तुतिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%B6%E0%A4%BE%E0%A4%B5%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83,
daśāvatārastotram,दशावतारस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%B6%E0%A4%BE%E0%A4%B5%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
nakhastutiḥ,नखस्तुतिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%96%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83,
nāradapañcarātram‌,नारदपञ्चरात्रम्‌ - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D%E2%80%8C,
nāradabhaktisūtram,नारदभक्तिसूत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%B8%E0%A5%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
nārāyaṇakavacam,नारायणकवचम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,
