file,title,title_buddhanexus,title_notes,author,author_buddhanexus,author_pid,tōh,cbeta,Remarks Chinese translation,reconstructed (y/n),url,legacy_url,url_buddhanexus,archive.org,dsbc (yn),category,best_text,duplicate_of_standard
sa_prazastapAda-pAdArthadharmasaMgraha.xml,Pādārthadharmasaṃgraha commentary on Kaṇāda's Vaiśeṣikasūtra,Padārthadharmasaṃgraha,Commentary on Kaṇāda's Vaiśeṣikasūtra,Praśastapāda,Praśastapāda,P0AT0225,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_prazastapAda-pAdArthadharmasaMgraha.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/vaisesik/paddhs_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/vaisesik/paddhs_u.htm,https://archive.org/details/PadarthadharmasangrahahVyomavatiSuktihSetuh/mode/2up,,6_sastra/3_phil/vaisesik,,
sa_yuktidIpikA.xml,Yuktidīpikā a commentary on Īśvarakṛṣṇa's Sāṃkhyakārikā,Yuktidīpikā,A commentary on Īśvarakṛṣṇa's Sāṃkhyakārikā,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_yuktidIpikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/yuktdipu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/yuktdipu.htm,,,6_sastra/3_phil/samkhya,,
sa_vijJAnabhikSu-sAMkhyasAra.xml,Sāṃkhyasāra,Sāṅkhyasāra,,Vijñānabhikṣu,Vijñānabhikṣu,P0AT0224,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vijJAnabhikSu-sAMkhyasAra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/vijsamsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/vijsamsu.htm,,,6_sastra/3_phil/samkhya,,
sa_tattvasamAsa-4versions.xml,"Tattvasamāsa-4versions an abstract of Sāṃkhya philosophy in (23-) 25 sūtras,",Tattvasamāsa,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_tattvasamAsa-4versions.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tttvsamu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tttvsamu.htm,,,6_sastra/3_phil/samkhya,,
sa_sarvopakAriNI.xml,"Sarvopakāriṇī a commentary on the Tattvasamāsa, an abstract of Sāṃkhya philosophy in 22 (-25) sūtras.",Sarvopakāriṇī,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sarvopakAriNI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/ttssarvu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/ttssarvu.htm,https://archive.org/search.php?query=Sarvopak%C4%81ri%E1%B9%87%C4%AB,,6_sastra/3_phil/samkhya,,
sa_sAMkhyasUtravivaraNa.xml,"Sāṃkhyasūtravivaraṇa a commentary on the Tattvasamāsa, an abstract of Sāṃkhya philosophy in (23-) 25 sūtras.",Sāṃkhyasūtravivaraṇa,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sAMkhyasUtravivaraNa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tsc_vivu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tsc_vivu.htm,,,6_sastra/3_phil/samkhya,,
sa_SimAnanda-sAMkhyatattvavivecana.xml,"Sāṃkhyatattvavivecana a commentary on the Tattvasamāsa, an abstract of Sāṃkhya philosophy in (23-) 25 sūtras.",Sāṃkhyatattvavivecana,,Ṣimānanda,Ṣimānandadīkṣita [Kṣemānanda/Kṣemendra (?)],P0AT0223,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_SimAnanda-sAMkhyatattvavivecana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tsc_simu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tsc_simu.htm,,,6_sastra/3_phil/samkhya,,
sa_bhAvAgaNeza-tattvayAthArthyadIpana.xml,"Tattvayāthārthyadīpana a commentary on the Tattvasamāsa, an abstract of Sāṃkhya philosophy in (23-) 25 sūtras.",Tattvayāthārthyadīpana,,Bhāvāgaṇeśa,Bhāvāgaṇeśa [Ganesadiksita],P0AT0222,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhAvAgaNeza-tattvayAthArthyadIpana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tsc_bhau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tsc_bhau.htm,,,6_sastra/3_phil/samkhya,,
sa_tattvamImAMsA.xml,Tattvamīmāṃsā,Tattvamīmāṃsā,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_tattvamImAMsA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tattvmiu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tattvmiu.htm,,,6_sastra/3_phil/samkhya,,
sa_tattvasamAsasUtravRtti.xml,"Tattvasamāsasūtravṛtti or Kramadīpikā (cf. final verse), a commentary on the Tattvasamāsa, an abstract of Sāṃkhya philosophy in (23-) 25 sūtras.",Tattvasamāsasūtravṛtti [Kramadīpikā],,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_tattvasamAsasUtravRtti.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tatsuvru.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/tatsuvru.htm,https://archive.org/search.php?query=Kramad%C4%ABpik%C4%81,,6_sastra/3_phil/samkhya,,
sa_sAMkhyaparibhASA.xml,Sāṃkhyaparibhāṣā,Sāṃkhyaparibhāṣā,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sAMkhyaparibhASA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/sparibhu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/sparibhu.htm,,,6_sastra/3_phil/samkhya,,
sa_kapila-sAMkhyasUtra.xml,"Sāṃkhyasūtra including the Tattvasamāsa, an abstract of Sāṃkhya philosophy (appended at the end)",Sāṃkhyasūtra,,Kapila,Kapila,P0AT0221,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kapila-sAMkhyasUtra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/samkhsuu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/samkhsuu.htm,,,6_sastra/3_phil/samkhya,,
sa_kezava-sAMkhyatattvapradIpikA.xml,Sāṃkhyatattvapradīpikā a short exposition of Sāṃkhya philosophy following the system of Vijñānabhikṣu.,Sāṃkhyatattvapradīpikā [Sāṃkhyārthatattvapradīpikā],,Keśava,Keśava,P0AT0117,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kezava-sAMkhyatattvapradIpikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/kestprau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/kestprau.htm,,,6_sastra/3_phil/samkhya,,
sa_kavirAjayati-sAMkhyatattvapradIpa.xml,Sāṃkhyatattvapradīpa,Sāṃkhyatattvapradīpa,,Kavirājayati,Kavirājayati [Kavirājagiri],P0AT0220,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kavirAjayati-sAMkhyatattvapradIpa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/kavsttvu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/kavsttvu.htm,,,6_sastra/3_phil/samkhya,,
sa_IzvarakRSNa-sAMkhyakArikA-comm3.xml,Sāṃkhyakārikā with Śaṃkara's Jayamaṅgalā commentary,Sāṃkhyakārikā [Sāṃkhyasaptati],With Śaṃkara arya's Jayamaṅgalā nāma Sāṃkhyasaptatiṭīkā (commentary),Īśvarakṛṣṇa,Īśvarakṛṣṇa,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA-comm3.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/jaymangu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/jaymangu.htm,https://archive.org/search.php?query=S%C4%81%E1%B9%83khyak%C4%81rik%C4%81,,6_sastra/3_phil/samkhya,,
sa_IzvarakRSNa-sAMkhyakArikA.xml,Sāṃkhyakārikā,Sāṃkhyakārikā [Sāṃkhyasaptati],,Īśvarakṛṣṇa,Īśvarakṛṣṇa,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/isvskaru.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/isvskaru.htm,https://archive.org/search.php?query=S%C4%81%E1%B9%83khyak%C4%81rik%C4%81,,6_sastra/3_phil/samkhya,,
sa_IzvarakRSNa-sAMkhyakArikA-comm2.xml,Sāṃkhyakārikā with Gauḍapāda's Bhāṣya,Sāṃkhyakārikā [Sāṃkhyasaptati],With Gauḍapāda's Bhāṣya (commentary),Īśvarakṛṣṇa,Īśvarakṛṣṇa,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA-comm2.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskgaudu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskgaudu.htm,https://archive.org/search.php?query=S%C4%81%E1%B9%83khyak%C4%81rik%C4%81,,6_sastra/3_phil/samkhya,,
sa_IzvarakRSNa-sAMkhyakArikA-alt.xml,Sāṃkhyakārikā,Sāṃkhyakārikā [Sāṃkhyasaptati],With Māṭhara's commentary Māṭharavṛtti,Īśvarakṛṣṇa,Īśvarakṛṣṇa,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA-alt.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskar_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskar_u.htm,https://archive.org/search.php?query=S%C4%81%E1%B9%83khyak%C4%81rik%C4%81,,6_sastra/3_phil/samkhya,,
sa_IzvarakRSNa-sAMkhyakArikA-comm.xml,Sāṃkhyakārikā with Māṭhara's commentary Māṭharavṛtti,Sāṃkhyakārikā [Sāṃkhyasaptati],With Māṭhara's commentary Māṭharavṛtti,Īśvarakṛṣṇa,Īśvarakṛṣṇa,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA-comm.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskamatu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskamatu.htm,https://archive.org/search.php?query=S%C4%81%E1%B9%83khyak%C4%81rik%C4%81,,6_sastra/3_phil/samkhya,,
sa_bhAsarvajJa-gaNakArikA-1-comm.xml,Gaṇakārikā 1,Gaṇakārikā 1,,Bhāsarvajña,Bhāsarvajña,P0AT0218,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhAsarvajJa-gaNakArikA-1-comm.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/bhgank_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/bhgank_u.htm,https://archive.org/details/kTRY_ganakarika-of-acarya-bhasarvajna-photocopy-chimanla-d.-dalal/mode/2up,,6_sastra/3_phil/saiva,,
sa_vijJAnabhairava.xml,Vijñānabhairava,Vijñānabhairava,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vijJAnabhairava.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vijnbhau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vijnbhau.htm,https://archive.org/details/in.ernet.dli.2015.242331,,6_sastra/3_phil/saiva,,
sa_vAtUlanAtha-vAtUlanAthasUtra-comm.xml,Vātūlanāthasūtra with the Vṛtti of Anantaśaktipāda,Vātūlanāthasūtra,With the Vṛtti (Commentary) of Anantaśaktipāda,Vātūlanātha,Vātūlanātha,P0AT0217,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vAtUlanAtha-vAtUlanAthasUtra-comm.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vatnsuau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vatnsupu.htm,,,6_sastra/3_phil/saiva,,
sa_vasugupta-spandakArikA-comm.xml,Spandakārikā with the commentary by Kṣemarāja,Spandakārikā,,Vasugupta,Vasugupta [or Kallaṭa Bhaṭṭa?],P0AT0213,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vasugupta-spandakArikA-comm.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vasspacu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vasspacu.htm,https://archive.org/details/wg089/mode/2up,,6_sastra/3_phil/saiva,,
sa_vAmanadatta-svabodhodayamaJjarI.xml,Svabodhodayamañjarī,Svabodhodayamañjārī,,Vāmanadatta,Vāmanadatta,P0AT0215,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vAmanadatta-svabodhodayamaJjarI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vamsbum_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vamsbum_u.htm,,,6_sastra/3_phil/saiva,,
sa_vAmadeva-janmamaraNavicAra.xml,Janmamaraṇavicāra,Janmamaraṇavicāra,,Vāmadeva,Vāmadeva,P0AT0214,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vAmadeva-janmamaraNavicAra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vamjanmu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vamjanmu.htm,,,6_sastra/3_phil/saiva,,
sa_utpaladeva-IzvarapratyabhijJAkArikA-with-vRtti.xml,Īśvarapratyabhijñākārikā with Vṛtti,Īśvarapratyabhijñākārikā,With Vṛtti,Utpaladeva,Utpaladeva,P0AT0126,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_utpaladeva-IzvarapratyabhijJAkArikA-with-vRtti.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/utipk_au.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/utipk_pu.htm,,,6_sastra/3_phil/saiva,,
sa_timirodghATana.xml,Timirodghāṭana plus short Nirvāṇakārikā at the end,Timirodghāṭana,Plus short Nirvāṇakārikā at the end,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_timirodghATana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/timudghu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/timudghu.htm,,,6_sastra/3_phil/saiva,,
sa_abhinavagupta-tantrAloka.xml,Tantrāloka,Tantrāloka,,Abhinavagupta,Abhinavagupta,P0AT0157,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhinavagupta-tantrAloka.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/tantralu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/tantralu.htm,https://archive.org/search.php?query=Tantr%C4%81loka,,6_sastra/3_phil/saiva,,
