sub_folder,file,title,author,url,best_text,duplicate_of_standard
sāhitya,vicakhnugītā.xml,Vicakhnugītā,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%9A%E0%A4%96%E0%A5%8D%E0%A4%A8%E0%A5%81%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,
sāhitya,viduranītiḥ.xml,Viduranīti,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF%E0%A4%83,,
sāhitya,vidyāraṇyāṣṭottaraśatanāmastotram.xml,Vidyāraṇyāṣṭottaraśatanāmastotra,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B0%E0%A4%A3%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,vikramorvaśīyam_incomplete.xml,Vikramorvaśīya,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8B%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%B6%E0%A5%80%E0%A4%AF%E0%A4%AE%E0%A5%8D,,
sāhitya,vilomākṣararāmakṛṣṇakāvyam.xml,Vilomākṣararāmakṛṣṇakāvya,Sūryakavi,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B2%E0%A5%8B%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%B0%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,,
sāhitya,vināyakastotra.xml,Vināyakastotra,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%95%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,viśveśvarāṣṭakam.xml,Viśveśvarāṣṭaka,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,viṣṇoḥ_śatanāmastotram.xml,Viṣṇuśatanāmastotra,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%8B%E0%A4%83_%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,viṣṇumahimnastotram.xml,Viṣṇumahimnastotra,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%AE%E0%A5%8D%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,viṣṇusahasranāmastotram‌.xml,Viṣṇusahasranāmastotram‌,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D%E2%80%8C,,
sāhitya,viṣṇusahasranāmāvaliḥ.xml,Viṣṇusahasranāmāvali,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A4%BF%E0%A4%83,,
sāhitya,viṣṇustavarājaḥ.xml,Viṣṇustavarāja,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%83,,
sāhitya,viṣṇuśatanāmastotram.xml,Viṣṇuśatanāmastotra,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,viṣṇuṣaṭpadī.xml,Viṣṇuṣaṭpadī,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81%E0%A4%B7%E0%A4%9F%E0%A5%8D%E0%A4%AA%E0%A4%A6%E0%A5%80,,
sāhitya,vyaktivivekaḥ.xml,Vyaktiviveka,Mahimabhaṭṭa,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%83:%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A5%87%E0%A4%95%E0%A4%83,,
sāhitya,vāmadevagītā.xml,Vāmadevagītā,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BE%E0%A4%AE%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,
sāhitya,vāsudevāṣṭakam.xml,Vāsudevāṣṭaka,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%81%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,vṛtragītā.xml,Vṛtragītā,,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%83%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,
sāhitya,yamunāstotraratnam.xml,Yamunāstotraratna,,https://sa.wikisource.org/wiki/%E0%A4%AF%E0%A4%AE%E0%A5%81%E0%A4%A8%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%AE%E0%A5%8D,n,gretil_sa/sa_yAmuna-stotraratna.xml
sāhitya,ādityahṛdayam.xml,Ādityahṛdaya,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%A6%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B9%E0%A5%83%E0%A4%A6%E0%A4%AF%E0%A4%AE%E0%A5%8D,,
sāhitya,ādityanāmāvaliḥ.xml,Ādityanāmāvali,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%A6%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A4%BF%E0%A4%83,,
sāhitya,ādyāstotram.xml,Ādyāstotra,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,āmnāyastotram.xml,Āmnāyastotra,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%AE%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,ānandalaharī.xml,Ānandalaharī,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%A8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%B2%E0%A4%B9%E0%A4%B0%E0%A5%80,,
sāhitya,ānandasāgarastavaḥ.xml,Ānandasāgarastava,Nīlakaṇṭhadīkṣita,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%A8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%83,,
sāhitya,ānaṃdarāmāyaṇarāmarakṣā.xml,Ānaṃdarāmāyaṇarāmarakṣā,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%A8%E0%A4%82%E0%A4%A6%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%AF%E0%A4%A3%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,,
sāhitya,ārttatrāṇastotram.xml,Ārttatrāṇastotra,Pppayyadīkṣita,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A3%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,āryāpañcadaśīstotram.xml,Āryāpañcadaśīstotra,Tyāgarājanāmnā,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%A6%E0%A4%B6%E0%A5%80%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,āñjaneyasahasranāmastotram.xml,Āñjaneyasahasranāmastotra,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%A8%E0%A5%87%E0%A4%AF%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,āñjaneyasahasranāmāvaliḥ.xml,Āñjaneyasahasranāmāvali,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%A8%E0%A5%87%E0%A4%AF%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A4%BF%E0%A4%83,,
sāhitya,āśrayāṣṭakam.xml,Āśrayāṣṭaka,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,āṃjaneyadvādaśanāmastotram.xml,Āṃjaneyadvādaśanāmastotra,,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%82%E0%A4%9C%E0%A4%A8%E0%A5%87%E0%A4%AF_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A4%B6%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,śakrādayastuti.xml,Śakrādayastuti,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A6%E0%A4%AF_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF,,
sāhitya,śanimaṃtra.xml,Śanimaṃtra,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%A8%E0%A4%BF_%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0,,
sāhitya,śanistotram.xml,Śanistotra,Daśaratha,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%A8%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,śanivajrapaṃjarakavacam.xml,Śanivajrapaṃjarakavaca,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%A8%E0%A4%BF%E0%A4%B5%E0%A4%9C%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%82%E0%A4%9C%E0%A4%B0%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,,
sāhitya,śaraṇāgatigadyam.xml,Śaraṇāgatigadya,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%B0%E0%A4%A3%E0%A4%BE%E0%A4%97%E0%A4%A4%E0%A4%BF%E0%A4%97%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,,
sāhitya,śaṃkarastotram.xml,Śaṃkarastotra,Śrīvāsudevānandasarasvatī,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%82%E0%A4%95%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,śaṃpākagītā_incomplete.xml,Śaṃpākagītā,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%82%E0%A4%AA%E0%A4%BE%E0%A4%95%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,,
sāhitya,śaṅkarabhagavaccaraṇastutyaṣṭakam.xml,Śaṅkarabhagavaccaraṇastutyaṣṭaka,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%9A%E0%A5%8D%E0%A4%9A%E0%A4%B0%E0%A4%A3%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,śaṅkaracāryāṣṭottarasahasranāmāvaliḥ.xml,Śaṅkaracāryāṣṭottarasahasranāmāvali,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF_%E0%A4%85%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A4%BF%E0%A4%83,,
sāhitya,śaṅkarācāryāṣṭottaraśatanāmastotram.xml,Śaṅkarācāryāṣṭottaraśatanāmastotram (bṛhatstotraratnākarāntargata),,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,śaṅkarāṣṭakam.xml,Śaṅkarāṣṭaka,Brahmānandaḥ,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,śikṣāṣṭakam.xml,Śikṣāṣṭaka,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,śivabhujaṅgam.xml,Śivabhujaṅga (Bṛhatstotraratnākarāntargata),,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AD%E0%A5%81%E0%A4%9C%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,śivakeśādipādāntavarṇanastotram_bṛhatstotraratnamālāntargatam.xml,Śivakeśādipādāntavarṇanastotra (Bṛhatstotraratnamālāntargata),Śaṅkarācāryaḥ,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%95%E0%A5%87%E0%A4%B6%E0%A4%BE%E0%A4%A6%E0%A4%BF%E0%A4%AA%E0%A4%BE%E0%A4%A6%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,śivamaṅgalāṣṭakam.xml,Śivamaṅgalāṣṭaka,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AE%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%B2%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,,
sāhitya,śivamānasapūjā.xml,Śivamānasapūjā,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B8%E0%A4%AA%E0%A5%82%E0%A4%9C%E0%A4%BE,,
sāhitya,śivamānasikapūjāstotram.xml,Śivamānasikapūjāstotra,Śivānandāvadhūtaḥ,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B8%E0%A4%BF%E0%A4%95%E0%A4%AA%E0%A5%82%E0%A4%9C%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,śivamātṛkāvarṇamālāstotram.xml,Śivamātṛkāvarṇamālāstotra,Viṣṇuḥ,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A5%83%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,śivanakṣatramālikāstotram.xml,Śivanakṣatramālikāstotra,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%A8%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
sāhitya,śivanavaratnastavaḥ.xml,Śivanavaratnastava,Bṛhaspatiḥ,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%A8%E0%A4%B5%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%83,,
sāhitya,śivanāmāvalyaṣṭakam_bṛhatstotraratnākarāntargatam.xml,Śivanāmāvalyaṣṭaka (Bṛhatstotraratnākarāntargata),Śaṅkarācāryaḥ,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,śivapañcākṣarastotram_bṛhatstotraratnākarāntargatam.xml,Śivapañcākṣarastotra (Bṛhatstotraratnākarāntargata),Śaṅkarācāryaḥ,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D)),,
sāhitya,śivapañcākṣarīstotram_bṛhatstotraratnākarāntargatam.xml,Śivapañcākṣarīstotra (Bṛhatstotraratnākarāntargata),,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%B0%E0%A5%80%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D_(%E0%A4%AC%E0%A5%83%E0%A4%B9%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%A4%E0%A4%AE%E0%A5%8D),,
sāhitya,śivapratipādanastotram.xml,Śivapratipādanastotra,,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BF%E0%A4%AA%E0%A4%BE%E0%A4%A6%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,,
